Date,Fentanyl,LSD,Codeine,Morphine,MDMA,Methamphetamine,Xylazine,Oxymorphone,Gabapentin,Kratom,Ketamine,Tramadol,Oxycodone,Hydrocodone,Diphenhydramine
2023-07-29 23:24:34.457313,15,96,261,250,95,38,120,25,43,170,82,106,244,182,209
2023-07-30 23:24:34.457313,0,110,275,253,97,39,81,28,92,202,44,138,246,238,137
2023-07-31 23:24:34.457313,27,82,291,240,68,24,68,42,32,179,55,120,260,191,170
2023-08-01 23:24:34.457313,1,115,325,262,95,33,77,13,86,171,76,151,270,217,158
2023-08-02 23:24:34.457313,8,116,293,254,81,19,101,46,68,212,66,137,260,230,138
2023-08-03 23:24:34.457313,7,112,324,253,116,11,128,62,62,196,112,89,243,187,171
2023-08-04 23:24:34.457313,42,119,266,284,116,5,103,54,78,178,78,114,217,218,172
2023-08-05 23:24:34.457313,78,135,268,266,39,70,122,61,56,186,70,113,284,212,173
2023-08-06 23:24:34.457313,12,90,289,244,103,25,107,29,83,197,59,133,237,209,159
2023-08-07 23:24:34.457313,49,95,279,250,100,4,111,43,86,221,87,153,267,187,178
2023-08-08 23:24:34.457313,0,133,273,271,89,25,84,19,104,212,69,107,287,212,166
2023-08-09 23:24:34.457313,39,116,294,284,126,10,118,63,92,200,96,133,271,193,189
2023-08-10 23:24:34.457313,0,117,280,276,92,18,88,20,78,193,73,111,266,223,192
2023-08-11 23:24:34.457313,76,113,287,241,113,0,88,70,50,202,98,104,213,188,159
2023-08-12 23:24:34.457313,26,130,283,234,88,32,112,31,2,213,69,116,250,222,181
2023-08-13 23:24:34.457313,35,101,307,269,108,46,62,77,64,213,117,141,276,241,220
2023-08-14 23:24:34.457313,49,111,287,281,102,53,83,20,79,209,101,155,253,202,174
2023-08-15 23:24:34.457313,26,93,274,251,102,0,80,51,93,217,77,131,270,190,179
2023-08-16 23:24:34.457313,23,124,339,241,125,62,144,40,76,210,74,148,252,227,182
2023-08-17 23:24:34.457313,0,146,283,229,133,24,91,53,97,212,80,148,271,154,173
2023-08-18 23:24:34.457313,8,123,308,248,94,34,106,60,58,214,104,111,262,190,181
2023-08-19 23:24:34.457313,58,127,296,311,129,34,81,37,55,216,97,141,282,217,188
2023-08-20 23:24:34.457313,78,150,315,240,123,33,76,36,83,211,100,187,274,160,168
2023-08-21 23:24:34.457313,13,126,282,263,126,46,125,64,37,190,106,155,259,220,162
2023-08-22 23:24:34.457313,28,139,301,257,125,54,132,69,69,210,76,145,258,216,172
2023-08-23 23:24:34.457313,70,106,310,232,138,18,141,80,95,188,53,136,261,219,183
2023-08-24 23:24:34.457313,16,145,289,282,95,68,100,56,66,198,96,138,269,243,189
2023-08-25 23:24:34.457313,13,133,305,282,89,70,85,62,61,210,90,161,245,201,148
2023-08-26 23:24:34.457313,50,119,316,284,102,47,105,32,80,224,108,174,291,193,181
2023-08-27 23:24:34.457313,62,132,321,235,101,18,121,36,67,220,107,100,259,222,174
2023-08-28 23:24:34.457313,47,119,321,265,126,28,106,33,51,225,93,178,272,185,169
2023-08-29 23:24:34.457313,5,103,318,222,110,51,94,47,105,206,81,148,272,207,190
2023-08-30 23:24:34.457313,41,135,304,266,86,54,131,40,28,208,113,144,246,204,165
2023-08-31 23:24:34.457313,43,140,324,276,134,82,135,86,39,211,104,154,266,222,165
2023-09-01 23:24:34.457313,53,134,297,248,121,58,99,77,67,208,96,151,252,203,192
2023-09-02 23:24:34.457313,43,148,277,262,147,36,165,41,61,146,82,140,296,240,250
2023-09-03 23:24:34.457313,37,124,325,283,154,75,162,79,93,191,118,144,265,210,187
2023-09-04 23:24:34.457313,30,133,308,278,135,71,128,78,52,205,82,158,261,217,179
2023-09-05 23:24:34.457313,32,111,299,278,130,62,141,62,69,203,102,178,264,187,199
2023-09-06 23:24:34.457313,57,126,302,278,117,59,76,70,88,229,73,146,273,211,203
2023-09-07 23:24:34.457313,50,123,273,291,105,92,143,67,68,202,82,140,228,187,136
2023-09-08 23:24:34.457313,54,152,318,244,102,72,129,54,82,230,112,147,290,245,205
2023-09-09 23:24:34.457313,24,149,325,285,159,15,130,53,88,217,93,130,259,211,206
2023-09-10 23:24:34.457313,22,159,308,263,126,52,129,67,59,259,124,158,258,211,198
2023-09-11 23:24:34.457313,22,114,320,275,109,68,115,71,74,181,33,151,298,181,173
2023-09-12 23:24:34.457313,62,159,325,250,117,49,122,69,107,227,109,148,296,211,201
2023-09-13 23:24:34.457313,41,115,313,273,112,40,126,31,78,237,91,165,254,173,191
2023-09-14 23:24:34.457313,35,146,312,261,131,64,143,50,121,243,83,166,296,246,210
2023-09-15 23:24:34.457313,71,126,318,235,108,57,157,68,58,240,95,158,249,227,181
2023-09-16 23:24:34.457313,48,119,300,278,150,95,174,73,90,201,71,185,254,188,203
2023-09-17 23:24:34.457313,66,166,347,270,134,60,153,43,66,220,61,151,242,238,189
2023-09-18 23:24:34.457313,63,143,328,262,117,51,149,59,87,194,85,162,263,189,170
2023-09-19 23:24:34.457313,28,151,353,294,123,11,112,83,77,241,106,159,296,235,186
2023-09-20 23:24:34.457313,81,131,299,276,137,96,136,65,98,182,85,174,319,228,216
2023-09-21 23:24:34.457313,41,154,293,309,123,51,180,59,110,207,102,167,318,189,171
2023-09-22 23:24:34.457313,57,148,309,307,169,50,101,66,105,215,69,161,237,202,205
2023-09-23 23:24:34.457313,73,126,289,260,145,70,111,81,78,201,86,149,254,211,224
2023-09-24 23:24:34.457313,35,163,285,304,137,76,161,66,70,211,96,192,258,247,189
2023-09-25 23:24:34.457313,46,104,336,268,143,54,169,99,83,257,118,181,261,224,185
2023-09-26 23:24:34.457313,57,138,326,261,134,91,117,70,42,171,110,118,267,226,214
2023-09-27 23:24:34.457313,82,137,317,275,113,62,94,65,116,218,119,167,268,204,191
2023-09-28 23:24:34.457313,23,149,334,268,141,88,130,73,84,173,110,142,317,226,180
2023-09-29 23:24:34.457313,28,153,337,240,138,52,154,75,78,208,90,125,278,217,204
2023-09-30 23:24:34.457313,43,126,290,286,157,53,163,71,106,206,124,156,257,207,213
2023-10-01 23:24:34.457313,66,128,299,270,160,98,156,90,41,202,76,171,260,216,226
2023-10-02 23:24:34.457313,83,128,309,291,139,46,146,108,54,223,130,153,257,196,225
2023-10-03 23:24:34.457313,68,161,332,275,146,70,125,60,63,188,60,183,287,208,202
2023-10-04 23:24:34.457313,58,147,317,256,93,78,126,70,70,217,111,176,297,188,208
2023-10-05 23:24:34.457313,63,119,292,233,154,64,142,70,92,245,150,146,277,194,215
2023-10-06 23:24:34.457313,45,152,339,289,158,20,126,80,57,208,110,149,304,235,192
2023-10-07 23:24:34.457313,55,128,308,262,102,68,145,93,34,228,88,171,259,231,193
2023-10-08 23:24:34.457313,67,163,343,254,110,109,163,52,97,260,91,169,299,182,194
2023-10-09 23:24:34.457313,33,138,331,239,142,76,115,101,70,235,74,133,315,201,167
2023-10-10 23:24:34.457313,51,112,312,248,94,81,112,41,86,203,96,180,260,207,169
2023-10-11 23:24:34.457313,55,147,353,245,141,61,122,63,33,239,72,166,310,214,196
2023-10-12 23:24:34.457313,48,129,300,311,111,55,165,38,94,245,112,157,253,232,189
2023-10-13 23:24:34.457313,53,152,300,275,131,96,143,66,54,224,99,162,254,233,225
2023-10-14 23:24:34.457313,49,138,311,276,129,48,146,44,63,210,90,182,279,223,180
2023-10-15 23:24:34.457313,65,176,327,315,129,57,129,59,101,238,72,159,277,179,213
2023-10-16 23:24:34.457313,40,120,313,271,184,76,157,46,59,218,77,171,271,202,196
2023-10-17 23:24:34.457313,31,112,344,254,140,81,111,93,62,217,71,143,238,274,192
2023-10-18 23:24:34.457313,37,137,305,263,76,59,143,70,72,211,35,165,256,259,197
2023-10-19 23:24:34.457313,64,131,302,251,165,89,133,86,65,206,84,147,284,231,208
2023-10-20 23:24:34.457313,52,136,326,263,134,36,104,49,74,225,80,143,253,220,218
2023-10-21 23:24:34.457313,36,132,304,264,147,37,211,84,89,229,82,174,296,185,241
2023-10-22 23:24:34.457313,68,127,325,256,136,41,117,21,59,206,107,185,264,216,173
2023-10-23 23:24:34.457313,48,130,326,273,138,39,118,66,121,216,86,168,258,203,197
2023-10-24 23:24:34.457313,20,158,310,261,132,28,128,96,76,188,94,169,268,178,203
2023-10-25 23:24:34.457313,39,175,284,220,174,76,126,97,63,213,79,145,248,192,204
2023-10-26 23:24:34.457313,81,116,331,277,129,48,172,68,93,195,84,120,284,195,195
2023-10-27 23:24:34.457313,58,146,302,312,152,35,101,49,53,211,96,129,258,233,204
2023-10-28 23:24:34.457313,61,123,316,255,127,98,112,43,78,202,75,148,281,182,195
2023-10-29 23:24:34.457313,48,181,319,261,109,44,146,51,93,189,68,168,264,228,194
2023-10-30 23:24:34.457313,55,118,326,253,118,38,135,84,82,229,91,115,287,215,190
2023-10-31 23:24:34.457313,78,161,314,279,131,42,128,77,76,229,55,185,264,213,167
2023-11-01 23:24:34.457313,33,170,287,250,160,37,116,88,103,215,56,147,260,217,155
2023-11-02 23:24:34.457313,69,145,309,255,141,19,132,55,73,224,84,149,265,213,171
2023-11-03 23:24:34.457313,57,135,318,283,133,47,128,69,73,199,95,147,299,183,172
2023-11-04 23:24:34.457313,41,132,288,272,138,65,122,78,67,221,72,157,257,191,214
2023-11-05 23:24:34.457313,48,128,320,260,126,90,144,72,96,217,110,148,299,210,200
2023-11-06 23:24:34.457313,35,107,302,283,92,44,95,27,112,222,73,131,268,226,170
2023-11-07 23:24:34.457313,54,138,283,240,140,56,138,47,96,259,102,137,289,192,212
2023-11-08 23:24:34.457313,61,127,351,255,131,76,161,95,61,221,75,152,251,185,144
2023-11-09 23:24:34.457313,50,163,349,269,113,56,148,21,96,198,79,186,283,201,167
2023-11-10 23:24:34.457313,46,137,357,267,118,33,112,81,56,208,103,154,281,203,207
2023-11-11 23:24:34.457313,50,129,300,268,99,35,115,44,90,232,60,134,262,234,204
2023-11-12 23:24:34.457313,38,129,327,260,116,30,123,61,68,182,69,178,282,212,188
2023-11-13 23:24:34.457313,30,153,322,292,127,49,125,61,66,221,85,143,264,205,183
2023-11-14 23:24:34.457313,53,121,301,323,97,70,128,36,47,197,67,96,265,195,159
2023-11-15 23:24:34.457313,27,134,317,265,105,55,135,62,92,178,61,177,237,233,187
2023-11-16 23:24:34.457313,0,121,308,290,101,49,113,54,47,226,83,166,285,223,180
2023-11-17 23:24:34.457313,57,156,290,283,140,32,120,79,90,209,114,140,247,243,179
2023-11-18 23:24:34.457313,38,129,269,289,135,22,118,70,76,223,83,155,247,211,189
2023-11-19 23:24:34.457313,45,127,300,293,135,68,127,49,70,216,106,131,280,189,174
2023-11-20 23:24:34.457313,12,138,292,285,114,15,126,65,57,202,70,126,262,206,188
2023-11-21 23:24:34.457313,38,111,283,257,103,48,131,93,54,169,38,174,270,215,202
2023-11-22 23:24:34.457313,5,121,305,237,113,71,126,36,47,200,108,151,271,219,185
2023-11-23 23:24:34.457313,36,125,305,304,136,9,109,66,60,200,75,151,296,195,210
2023-11-24 23:24:34.457313,37,134,286,239,124,46,125,68,77,207,29,115,256,206,187
2023-11-25 23:24:34.457313,46,136,320,280,120,27,110,0,88,231,80,149,285,228,205
2023-11-26 23:24:34.457313,25,122,292,264,129,23,90,68,75,223,93,184,274,232,172
2023-11-27 23:24:34.457313,37,154,296,258,131,51,70,20,69,212,94,149,249,217,210
2023-11-28 23:24:34.457313,25,80,272,230,70,13,116,69,62,183,122,192,259,181,198
2023-11-29 23:24:34.457313,31,116,305,280,128,21,75,35,31,210,79,65,244,203,160
2023-11-30 23:24:34.457313,11,92,349,272,108,57,95,31,81,191,77,88,285,204,160
2023-12-01 23:24:34.457313,59,105,309,250,105,49,82,75,37,172,84,158,289,227,173
2023-12-02 23:24:34.457313,38,136,291,232,130,44,100,56,76,246,72,134,250,209,141
2023-12-03 23:24:34.457313,30,107,280,283,131,34,89,36,64,181,124,132,246,206,187
2023-12-04 23:24:34.457313,13,125,316,264,108,77,110,72,52,203,83,133,303,216,210
2023-12-05 23:24:34.457313,54,92,307,291,84,41,125,27,54,217,59,114,275,224,181
2023-12-06 23:24:34.457313,45,116,260,295,94,2,73,28,54,209,80,106,277,212,176
2023-12-07 23:24:34.457313,45,145,291,270,98,22,80,44,57,238,64,164,226,248,144
2023-12-08 23:24:34.457313,19,157,270,256,106,39,155,10,65,181,99,149,278,213,166
2023-12-09 23:24:34.457313,66,123,278,238,105,36,106,13,29,210,101,125,240,217,189
2023-12-10 23:24:34.457313,21,107,278,261,112,55,126,37,47,170,93,137,300,176,177
2023-12-11 23:24:34.457313,65,93,266,289,128,12,111,16,37,195,82,124,264,205,167
2023-12-12 23:24:34.457313,0,87,290,310,75,31,80,41,75,219,59,151,261,188,170
2023-12-13 23:24:34.457313,1,120,272,255,99,46,113,8,8,195,48,116,250,210,170
2023-12-14 23:24:34.457313,35,102,262,258,81,15,114,0,42,219,65,158,247,227,181
2023-12-15 23:24:34.457313,29,115,254,237,102,33,82,18,33,213,54,145,269,175,180
2023-12-16 23:24:34.457313,42,91,263,239,103,25,106,0,79,191,81,134,275,215,205
2023-12-17 23:24:34.457313,15,98,240,247,98,10,96,53,63,200,92,155,267,211,154
2023-12-18 23:24:34.457313,0,109,286,288,104,31,88,40,58,197,60,128,245,198,161
2023-12-19 23:24:34.457313,27,64,288,231,78,2,69,25,50,216,85,97,238,217,115
2023-12-20 23:24:34.457313,15,103,298,294,120,23,81,4,68,185,89,78,267,185,158
2023-12-21 23:24:34.457313,0,107,281,270,101,45,78,24,90,211,89,154,248,191,173
2023-12-22 23:24:34.457313,26,103,279,266,85,0,87,29,46,174,64,117,295,205,139
2023-12-23 23:24:34.457313,49,123,285,233,121,19,114,0,53,179,88,96,232,198,167
2023-12-24 23:24:34.457313,3,97,279,261,109,24,77,46,63,157,61,127,296,223,167
2023-12-25 23:24:34.457313,0,103,273,252,74,13,130,48,58,163,35,130,263,212,132
2023-12-26 23:24:34.457313,2,110,264,245,66,24,78,26,54,211,60,134,281,214,148
2023-12-27 23:24:34.457313,0,120,297,284,113,39,101,29,89,179,39,148,250,179,136
2023-12-28 23:24:34.457313,27,98,257,268,91,68,83,46,54,172,106,94,276,227,129
2023-12-29 23:24:34.457313,28,120,243,241,113,38,102,42,81,199,119,132,242,181,113
2023-12-30 23:24:34.457313,0,119,282,187,89,36,100,50,68,236,84,141,264,201,153
2023-12-31 23:24:34.457313,0,86,265,270,129,0,54,20,29,197,64,148,273,204,171
2024-01-01 23:24:34.457313,22,100,259,260,85,24,52,0,66,163,38,153,206,212,157
2024-01-02 23:24:34.457313,15,97,284,296,101,1,89,55,28,157,92,131,268,187,146
2024-01-03 23:24:34.457313,15,96,262,242,116,32,78,44,44,194,41,130,264,209,122
2024-01-04 23:24:34.457313,29,68,271,237,105,29,93,14,81,166,53,98,225,178,152
2024-01-05 23:24:34.457313,16,68,219,226,80,13,66,26,38,172,47,133,267,217,129
2024-01-06 23:24:34.457313,7,78,294,262,112,48,48,20,55,211,48,125,246,193,175
2024-01-07 23:24:34.457313,2,42,266,252,122,56,56,0,75,201,57,140,300,161,133
2024-01-08 23:24:34.457313,14,100,282,247,116,0,66,0,56,182,52,129,211,202,151
2024-01-09 23:24:34.457313,20,93,259,238,81,0,83,16,22,227,73,123,247,218,126
2024-01-10 23:24:34.457313,57,101,247,245,94,15,69,10,90,210,71,135,216,176,165
2024-01-11 23:24:34.457313,24,77,306,220,101,8,88,0,49,163,85,110,272,168,144
2024-01-12 23:24:34.457313,38,77,271,247,104,30,79,2,68,216,62,107,213,167,180
2024-01-13 23:24:34.457313,18,103,289,239,49,33,92,15,90,165,96,131,281,180,158
2024-01-14 23:24:34.457313,5,96,289,240,64,31,108,5,81,179,74,125,249,157,163
2024-01-15 23:24:34.457313,8,79,241,242,95,5,95,19,74,154,38,87,223,207,136
2024-01-16 23:24:34.457313,15,74,276,250,96,10,64,28,19,173,74,104,215,220,135
2024-01-17 23:24:34.457313,12,87,276,263,74,3,90,0,57,158,99,121,263,223,112
2024-01-18 23:24:34.457313,0,61,265,211,57,19,100,0,63,174,84,128,235,193,144
2024-01-19 23:24:34.457313,37,96,265,225,49,0,73,0,67,223,55,144,277,196,130
2024-01-20 23:24:34.457313,27,87,248,257,73,29,98,32,122,189,67,106,233,202,169
2024-01-21 23:24:34.457313,36,95,282,225,86,0,96,31,67,177,63,112,219,220,163
2024-01-22 23:24:34.457313,5,77,257,276,94,12,58,31,47,216,84,99,241,207,135
2024-01-23 23:24:34.457313,0,75,285,220,105,9,61,8,85,169,80,75,246,247,194
2024-01-24 23:24:34.457313,8,85,222,248,82,18,113,35,76,179,55,105,216,176,154
2024-01-25 23:24:34.457313,19,76,264,234,56,0,49,13,13,224,90,69,264,187,164
2024-01-26 23:24:34.457313,27,76,250,244,38,39,42,0,59,148,89,130,267,194,172
2024-01-27 23:24:34.457313,5,126,272,231,119,34,129,22,40,169,81,158,279,203,139
2024-01-28 23:24:34.457313,0,69,260,258,63,11,96,0,63,213,54,139,244,186,144
2024-01-29 23:24:34.457313,15,94,284,256,75,0,69,26,37,201,68,77,244,216,164
2024-01-30 23:24:34.457313,28,102,267,274,67,0,76,4,84,159,58,161,256,211,126
2024-01-31 23:24:34.457313,0,82,242,255,103,7,67,23,91,198,52,117,244,184,148
2024-02-01 23:24:34.457313,1,67,248,237,100,0,54,26,89,165,83,136,213,194,156
2024-02-02 23:24:34.457313,0,116,240,220,61,0,57,0,83,167,51,104,247,220,129
2024-02-03 23:24:34.457313,12,64,287,244,74,5,71,18,44,194,97,113,249,220,153
2024-02-04 23:24:34.457313,0,60,215,267,75,22,97,0,34,188,74,136,233,215,145
2024-02-05 23:24:34.457313,14,101,246,275,63,0,78,0,53,163,70,113,236,168,141
2024-02-06 23:24:34.457313,8,73,258,267,82,20,80,5,62,146,55,99,229,201,150
2024-02-07 23:24:34.457313,7,66,264,245,77,0,75,16,57,176,50,86,268,197,149
2024-02-08 23:24:34.457313,16,100,239,227,96,2,71,25,38,205,49,112,257,205,151
2024-02-09 23:24:34.457313,0,95,276,233,76,11,72,14,30,224,60,100,241,203,135
2024-02-10 23:24:34.457313,0,79,250,188,80,4,64,0,87,212,61,123,273,182,117
2024-02-11 23:24:34.457313,24,64,302,245,66,13,97,35,15,176,58,114,247,184,127
2024-02-12 23:24:34.457313,24,83,248,235,71,26,75,5,49,182,56,85,231,201,155
2024-02-13 23:24:34.457313,0,88,261,277,107,0,86,50,0,168,64,113,279,202,132
2024-02-14 23:24:34.457313,19,136,265,273,63,56,62,0,48,189,116,122,241,191,113
2024-02-15 23:24:34.457313,0,108,291,269,95,18,78,11,50,188,104,121,269,254,122
2024-02-16 23:24:34.457313,20,56,258,236,92,65,70,29,17,184,52,127,261,212,141
2024-02-17 23:24:34.457313,10,77,238,250,71,31,85,28,67,185,53,116,267,202,147
2024-02-18 23:24:34.457313,0,80,249,272,54,8,39,0,46,203,80,117,259,230,126
2024-02-19 23:24:34.457313,51,92,236,220,90,0,85,0,53,163,53,119,242,181,119
2024-02-20 23:24:34.457313,23,82,258,225,107,2,36,12,93,152,78,98,228,202,120
2024-02-21 23:24:34.457313,31,61,242,229,40,0,79,16,48,193,58,123,268,211,171
2024-02-22 23:24:34.457313,26,62,284,246,96,34,56,0,70,181,71,126,255,202,146
2024-02-23 23:24:34.457313,26,103,260,236,60,18,103,0,80,189,87,130,244,186,135
2024-02-24 23:24:34.457313,0,97,236,228,70,19,70,0,54,199,87,130,246,200,119
2024-02-25 23:24:34.457313,12,111,228,263,83,10,67,58,53,214,34,128,232,235,161
2024-02-26 23:24:34.457313,3,53,240,231,72,15,95,2,60,193,78,112,246,199,165
2024-02-27 23:24:34.457313,49,100,270,229,101,23,85,0,69,217,74,108,254,225,152
2024-02-28 23:24:34.457313,13,123,222,272,68,11,73,0,52,212,86,89,254,182,135
2024-02-29 23:24:34.457313,31,100,241,260,117,40,50,17,67,197,47,97,234,166,121
2024-03-01 23:24:34.457313,0,83,257,242,67,0,75,11,80,198,35,119,281,214,110
2024-03-02 23:24:34.457313,0,71,267,271,104,42,60,18,58,210,61,90,217,218,132
2024-03-03 23:24:34.457313,42,84,250,262,73,0,93,0,36,175,45,142,232,170,136
2024-03-04 23:24:34.457313,22,107,286,208,87,10,59,0,73,160,59,167,234,196,157
2024-03-05 23:24:34.457313,45,123,320,273,89,3,105,11,71,209,72,131,224,223,141
2024-03-06 23:24:34.457313,26,57,280,219,79,17,71,44,83,226,79,181,240,208,161
2024-03-07 23:24:34.457313,14,69,265,235,99,19,63,43,22,185,77,80,265,241,171
2024-03-08 23:24:34.457313,13,89,280,286,65,34,57,0,66,189,64,130,264,162,121
2024-03-09 23:24:34.457313,17,109,239,273,126,16,90,0,56,181,64,133,288,177,151
2024-03-10 23:24:34.457313,37,83,243,238,101,23,98,0,39,171,70,90,273,239,157
2024-03-11 23:24:34.457313,43,116,267,241,101,4,116,17,59,167,78,134,244,209,157
2024-03-12 23:24:34.457313,7,75,279,256,68,12,76,0,38,169,45,115,269,211,131
2024-03-13 23:24:34.457313,0,102,257,250,114,14,86,61,56,213,75,166,259,193,162
2024-03-14 23:24:34.457313,42,55,312,256,105,0,81,12,69,189,67,111,269,209,122
2024-03-15 23:24:34.457313,36,76,300,256,60,5,99,2,67,173,84,131,266,223,160
2024-03-16 23:24:34.457313,28,144,326,249,70,31,81,32,58,176,103,106,270,171,137
2024-03-17 23:24:34.457313,26,122,269,264,126,42,79,3,59,187,100,95,243,209,178
2024-03-18 23:24:34.457313,0,93,281,248,85,13,43,12,91,218,79,126,229,215,145
2024-03-19 23:24:34.457313,34,133,298,218,110,25,58,25,48,211,42,135,253,180,165
2024-03-20 23:24:34.457313,29,107,258,288,98,53,95,77,69,194,35,89,233,202,160
2024-03-21 23:24:34.457313,5,95,280,249,62,36,91,43,74,217,60,123,255,228,147
2024-03-22 23:24:34.457313,0,89,273,283,98,0,104,10,41,224,88,136,248,212,143
2024-03-23 23:24:34.457313,0,91,225,205,84,18,76,20,102,168,57,116,255,223,143
2024-03-24 23:24:34.457313,3,141,279,225,111,49,95,48,38,201,86,140,283,207,168
2024-03-25 23:24:34.457313,12,104,305,249,84,7,86,10,38,221,99,103,207,186,153
2024-03-26 23:24:34.457313,2,100,288,255,99,19,97,23,72,213,75,152,254,223,186
2024-03-27 23:24:34.457313,10,141,322,285,106,0,70,74,43,199,50,105,228,202,168
2024-03-28 23:24:34.457313,0,97,281,225,73,17,65,41,96,171,26,171,254,234,166
2024-03-29 23:24:34.457313,14,70,298,282,104,10,126,16,88,203,73,162,249,215,166
2024-03-30 23:24:34.457313,36,120,282,242,105,28,97,75,55,166,42,171,229,214,146
2024-03-31 23:24:34.457313,31,112,276,258,88,0,62,22,82,170,97,167,239,193,183
2024-04-01 23:24:34.457313,17,135,249,248,94,23,61,58,48,185,106,123,227,207,150
2024-04-02 23:24:34.457313,4,104,262,247,74,57,84,39,60,216,53,154,272,248,189
2024-04-03 23:24:34.457313,48,133,281,244,98,30,93,0,92,205,85,148,247,220,144
2024-04-04 23:24:34.457313,0,140,288,231,109,27,95,14,77,211,89,158,292,216,150
2024-04-05 23:24:34.457313,81,105,276,265,96,17,142,0,44,211,91,137,273,174,174
2024-04-06 23:24:34.457313,38,107,293,254,121,44,96,40,34,166,53,86,212,197,136
2024-04-07 23:24:34.457313,37,128,302,259,114,47,114,37,54,206,90,137,247,251,211
2024-04-08 23:24:34.457313,42,117,280,294,114,32,100,58,62,207,86,121,323,233,194
2024-04-09 23:24:34.457313,77,114,313,267,104,44,112,48,82,187,97,151,257,191,140
2024-04-10 23:24:34.457313,22,125,300,254,97,47,91,35,72,200,81,113,242,179,177
2024-04-11 23:24:34.457313,43,134,265,239,113,55,90,0,71,163,56,128,280,217,238
2024-04-12 23:24:34.457313,34,146,277,235,91,43,120,36,46,209,55,161,257,219,176
2024-04-13 23:24:34.457313,24,112,312,259,108,3,110,1,51,227,70,134,250,206,166
2024-04-14 23:24:34.457313,14,125,298,228,91,72,78,25,57,180,49,138,265,210,141
2024-04-15 23:24:34.457313,61,114,295,254,87,43,74,65,70,205,66,94,260,213,196
2024-04-16 23:24:34.457313,20,116,285,301,132,18,108,29,33,209,130,148,250,206,182
2024-04-17 23:24:34.457313,22,157,275,278,144,22,103,40,68,206,75,130,253,215,152
2024-04-18 23:24:34.457313,60,125,295,252,145,46,129,38,72,224,82,131,238,208,203
2024-04-19 23:24:34.457313,26,120,318,240,134,62,92,58,38,204,98,134,258,233,173
2024-04-20 23:24:34.457313,27,113,299,275,91,56,110,25,51,237,29,128,281,259,159
2024-04-21 23:24:34.457313,35,119,326,269,102,33,130,33,52,206,77,188,233,221,155
2024-04-22 23:24:34.457313,50,129,294,244,134,32,160,52,76,213,48,189,255,207,177
2024-04-23 23:24:34.457313,67,109,293,267,105,57,117,22,31,191,115,130,262,199,200
2024-04-24 23:24:34.457313,88,133,299,258,100,77,120,47,37,208,93,139,256,234,210
2024-04-25 23:24:34.457313,42,142,284,270,96,25,141,59,91,214,72,140,246,219,196
2024-04-26 23:24:34.457313,35,104,323,250,154,82,133,57,32,214,68,152,267,227,184
2024-04-27 23:24:34.457313,3,117,305,241,127,85,128,17,94,195,89,115,275,204,174
2024-04-28 23:24:34.457313,60,112,283,284,109,41,114,55,88,215,78,124,258,236,172
2024-04-29 23:24:34.457313,52,133,309,275,116,68,114,49,75,179,87,138,253,190,214
2024-04-30 23:24:34.457313,37,156,317,285,126,67,134,50,96,216,74,134,284,206,204
2024-05-01 23:24:34.457313,40,158,309,267,107,17,105,59,94,199,80,169,292,226,179
2024-05-02 23:24:34.457313,42,101,329,272,81,54,140,65,50,171,113,139,248,225,169
2024-05-03 23:24:34.457313,63,101,286,250,138,55,121,71,82,215,67,149,259,207,197
2024-05-04 23:24:34.457313,49,149,314,293,100,72,145,63,51,201,93,170,274,221,198
2024-05-05 23:24:34.457313,38,115,306,280,114,38,128,44,68,214,95,125,273,202,189
2024-05-06 23:24:34.457313,49,113,278,247,109,40,143,71,99,225,90,173,257,198,202
2024-05-07 23:24:34.457313,35,120,302,315,120,50,110,72,104,234,64,143,260,226,199
2024-05-08 23:24:34.457313,51,138,304,272,108,64,118,42,67,182,111,133,260,200,204
2024-05-09 23:24:34.457313,71,132,328,269,130,18,141,46,69,197,62,180,222,188,206
2024-05-10 23:24:34.457313,42,124,312,254,93,33,110,68,38,197,100,183,263,221,166
2024-05-11 23:24:34.457313,47,122,315,263,126,38,127,64,70,198,143,174,240,183,217
2024-05-12 23:24:34.457313,31,157,320,266,158,38,128,48,61,249,92,167,310,238,186
2024-05-13 23:24:34.457313,45,137,280,255,142,34,115,46,45,188,80,162,298,205,206
2024-05-14 23:24:34.457313,47,137,348,267,121,20,128,32,65,202,114,146,277,214,190
2024-05-15 23:24:34.457313,40,134,320,281,158,15,123,74,89,197,83,220,267,220,208
2024-05-16 23:24:34.457313,63,133,291,290,116,50,91,67,75,223,43,145,265,212,206
2024-05-17 23:24:34.457313,48,156,319,278,142,55,128,95,115,183,89,137,297,235,181
2024-05-18 23:24:34.457313,36,161,305,234,124,8,147,87,92,195,59,137,237,213,191
2024-05-19 23:24:34.457313,57,156,319,263,137,68,105,89,34,195,103,153,280,218,215
2024-05-20 23:24:34.457313,91,181,302,298,100,52,120,75,45,201,112,140,262,193,202
2024-05-21 23:24:34.457313,21,156,295,260,118,87,121,67,50,191,92,170,258,220,202
2024-05-22 23:24:34.457313,41,98,351,272,115,35,133,71,72,224,91,158,286,200,168
2024-05-23 23:24:34.457313,45,122,349,278,149,59,132,67,59,267,93,212,293,199,177
2024-05-24 23:24:34.457313,79,182,342,275,150,65,118,53,66,204,122,159,272,220,217
2024-05-25 23:24:34.457313,91,148,334,278,141,52,128,97,89,218,95,153,264,233,191
